cotizacion_codigo,centro_costos,rq_codigo,cliente,unidad,solicitante,fecha_rq,tipo_principal,estado,descripcion_resumen,cantidad_items,origen,observaciones,prioridad
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-(001-002)_2023,NEXA,REFINERIA CAJAMARQUILLA,,2023-12-23,MATERIALES,ATENCION COMPLETA,MATERIALES (4515388534 RQ-CJM30-(001-002)_2022),2,excel,,
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-003_2023,NEXA,REFINERIA CAJAMARQUILLA,,2024-02-07,HERRAMIENTAS,ATENCION COMPLETA,"DESTORNILLADOR DIELECTRICO AISLADO PLANO 7/32"" X 5"" (5.5X125MM) - STANLEY",35,excel,,
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-004_2023,NEXA,REFINERIA CAJAMARQUILLA,,2023-12-07,MATERIALES,ATENCION COMPLETA,PINTURA EPOXICA GRIS CLARO RAL-7035-K7 (CATALIZADOR+SOLVENTE+ ESMALTE),14,excel,,
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-005_2023,NEXA,REFINERIA CAJAMARQUILLA,,2024-02-09,MATERIALES,PENDIENTE,SPRAY AFLOJATODO WD40,67,excel,,
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-006_2023,NEXA,REFINERIA CAJAMARQUILLA,,2024-03-14,CONSUMIBLES,ATENCION COMPLETA,MARCADOR DE METAL ROJO,9,excel,,
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-05,MATERIALES,ATENCION COMPLETA,PINTURA EN SPRAY -  AMARILLO,7,excel,,
FOR-EKA-PRO-3_2022-123,4515388534,RQ-CJM30-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-29,MATERIALES,PENDIENTE,BOCINAS CONICAS NYLON DE 8MM X 6MM,1,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-02,MINSUR,U.M. SAN RAFAEL,,2024-08-22,GASTOS GENERALES,ATENCION COMPLETA,Archivador grande,47,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-03,MINSUR,U.M. SAN RAFAEL,,2024-08-22,EPPs,ATENCION COMPLETA,LENTE OSCURO VIRTUA - 3M,20,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-04,MINSUR,U.M. SAN RAFAEL,,2024-09-06,EPPs,ATENCION COMPLETA,LENTES GOOGLE,29,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-05,MINSUR,U.M. SAN RAFAEL,,2024-09-12,GASTOS GENERALES,ATENCION COMPLETA,Papel Bond A4,12,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-06,MINSUR,U.M. SAN RAFAEL,,2024-09-14,SUB CONTRATOS,PENDIENTE,TORRE DE DOS CUERPOS 2 X 0.70 M CON RIN DE 1 M,36,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-07,MINSUR,U.M. SAN RAFAEL,,2024-09-19,CONSUMIBLES,PENDIENTE,SOLDADURA SUPERCITO 7018,21,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-08,MINSUR,U.M. SAN RAFAEL,,2024-09-23,MATERIALES,PENDIENTE,BARRAS COLECTORAS DE COBRE DE 600 X 120 X 10 MM,109,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-09,MINSUR,U.M. SAN RAFAEL,,2024-08-31,MANO DE OBRA DIRECTA,PENDIENTE,FABRICACIÓN DE ESTRUCTURAS METALICAS - EMINCS ASIEL B&M - COT EMI1-00000066,8,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-10,MINSUR,U.M. SAN RAFAEL,,2024-09-26,GASTOS GENERALES,PENDIENTE,SERVICIO DE TRANSPORTE EN CAMION - HOBEDO SAC - N° 080-24,1,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-11,MINSUR,U.M. SAN RAFAEL,,2024-10-07,MANO DE OBRA DIRECTA,PENDIENTE,BUZON PARA TABLERO DE BARRAS SALA ELECTRICA_1 - EMINCS ASIEL B&M - EMI01-00077,1,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-12,MINSUR,U.M. SAN RAFAEL,,2024-10-09,GASTOS GENERALES,PENDIENTE,papel bond,17,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-13,MINSUR,U.M. SAN RAFAEL,,2024-09-28,EPPs,PENDIENTE,Lentes claros de Seguridad,27,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-14,MINSUR,U.M. SAN RAFAEL,,2024-10-09,MANO DE OBRA DIRECTA,PENDIENTE,MANO DE OBRA,9,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-15,MINSUR,U.M. SAN RAFAEL,,2024-10-22,GASTOS GENERALES,ATENCION COMPLETA,PISTOLA APLICADOR DE SILICONA,2,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-16,MINSUR,U.M. SAN RAFAEL,,2024-10-28,GASTOS GENERALES,PENDIENTE,PAPEL BOND A4 BLANCO,66,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-17,MINSUR,U.M. SAN RAFAEL,,2024-11-06,SUB CONTRATOS,ATENCION COMPLETA,ALQUILER DE CAMION GRUA,3,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-18,MINSUR,U.M. SAN RAFAEL,,2024-11-18,GASTOS GENERALES,PENDIENTE,LAPICERO COLOR AZUL,25,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-19,MINSUR,U.M. SAN RAFAEL,,2024-11-25,HERRAMIENTAS,ATENCION COMPLETA,CORRECTORES,14,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-20,MINSUR,U.M. SAN RAFAEL,,2024-12-02,GASTOS GENERALES,PENDIENTE,AGUA MINERAL 20LT,33,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2401-21,MINSUR,U.M. SAN RAFAEL,,2024-12-16,EPPs,PENDIENTE,TRAJE TYVEK 500  TALLA / L,22,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-01,MINSUR,U.M. SAN RAFAEL,,2025-01-22,SUB CONTRATOS,PENDIENTE,SERVICIO TRASLADO DE PERSONAL EN MINIVAN - EMPRESA IMPERIO TAYTA,1,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-02,MINSUR,U.M. SAN RAFAEL,,2025-01-27,EPPs,PENDIENTE,TRAJE TYVEK 500  TALLA / L,56,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-03,MINSUR,U.M. SAN RAFAEL,,2025-01-31,MATERIALES,PENDIENTE,"PERNO AUTOPERFORANTE DE 8mm X 1"" C/ARANDELA",45,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-04,MINSUR,U.M. SAN RAFAEL,,2025-02-10,MATERIALES,PENDIENTE,"PRENSAESTOPA DE PVC CON TUERCA  3/4""",16,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-05,MINSUR,U.M. SAN RAFAEL,,2025-02-17,EQUIPOS,PENDIENTE,PISTOLA DE CALOR,5,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-06,MINSUR,U.M. SAN RAFAEL,,2025-02-20,CONSUMIBLES,PENDIENTE,PINTURA GALVANOX SPRAY CRC BRILLANTE,27,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-07,MINSUR,U.M. SAN RAFAEL,,2025-03-25,EPPs,PENDIENTE,Lentes claros de Seguridad,15,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-08,MINSUR,U.M. SAN RAFAEL,,2025-10-10,EPPs,PENDIENTE,CASCO D/SEGURIDAD BLANCO 3M CON PORTALAMPARA,150,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-09,MINSUR,U.M. SAN RAFAEL,,2025-10-13,CONSUMIBLES,PENDIENTE,TRAPO INDUSTRIAL,112,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-10,MINSUR,U.M. SAN RAFAEL,,2025-10-21,CONSUMIBLES,PENDIENTE,Loctite 401 adhesivo instantaneo de 1Oz,19,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR-2501-11,MINSUR,U.M. SAN RAFAEL,,2025-10-23,HERRAMIENTAS,PENDIENTE,MALETA DE ANDAMIERO,20,excel,,
FOR-EKA-PRO-3_2023-237,4400020802,RQ-UMSR01-001,MINSUR,U.M. SAN RAFAEL,,2024-07-24,EQUIPOS,ATENCION COMPLETA,Escritorio mediano,419,excel,,
FOR-EKA-PRO-3_2023-262_REV02,4516858312,RQ-CJM046-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-05,EQUIPOS,PENDIENTE,LLANTA CON ARO P/ CARRETILLA 40CM NEGRA - TRUPPER,5,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-01,MATERIALES,ATENCION COMPLETA,TABLERO ELECTRICO 440V CON 6 TOMAS MENEKES,3,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-13,CONSUMIBLES,ATENCION COMPLETA,Sticker de riesgo eléctrico Autoadhesivo A5,19,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-21,CONSUMIBLES,ATENCION COMPLETA,PINTURA CELESTE PARA AIRE (KIT COMPLETO) RAL 5015,33,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-004_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-02,MATERIALES,ATENCION COMPLETA,"TABLERO DE DISTRIBUCION 500x700x300mm,IP67,80A,440VAC,06 CIRCUITOS DE 32A.RIEL DIN+ 06 DIFERENCIALES 4X40A_30MA-DISTRIBUCION CON CABLES+BARRA A TIERRA DE 50X20mm",16,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-005_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-08,MATERIALES,PENDIENTE,UNION ACERO INOX 1´´,13,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-006_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-24,MATERIALES,PENDIENTE,"TERMINAL COMPRESION 25MM2 BARRIL LARGO 1PERF Ø 3/8"" CU ESTAÑ.",3,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-07,EPPS,PENDIENTE,"ZAPATO DIELECTRICO, BOTIN BAJO S/ PASADOR ZSBE-21 T-42 - ISM",15,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-15,MATERIALES,PENDIENTE,"ABRAZADERA UBOLT 1""  CON TUERCA Y ARANDELA PLANA DE 1/4""",11,excel,,
FOR-EKA-PRO-3_2023-278_REV03,4517025670,RQ-CJM012-009_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-21,EPPs,ATENCION PARCIAL,TRAJE ALPHA TEC 2300 PLUS MODELO 132,6,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-30,MANO DE OBRA DIRECTA,ATENCION COMPLETA,CANALIZACION EN PATIO DE CONTRATISTAS EN CJM // RAMIREZ GROUP // Cotización_260624.01,1,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-04,MATERIALES,ATENCION COMPLETA,"TUBO PVC SAP 1"" X3MT",40,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-11,MATERIALES,PENDIENTE,TABLERO DE DISTRIBUCION SEGUN PLANOS ADJUNTOS,12,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-004_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-14,SUB CONTRATOS,PENDIENTE,ALQUILER GRUA 10 MTS,1,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-005_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-15,MATERIALES,ATENCION COMPLETA,Candado forte F-70,2,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-006_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-23,GASTOS GENERALES,PENDIENTE,AGUA MINERAL 20LT,21,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-24,MATERIALES,PENDIENTE,Sikagrout 212 Bolsa de 30kg,11,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-05,EQUIPOS,ATENCION COMPLETA,AMOLADORA ELECTRICA,2,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-009_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-13,MATERIALES,ATENCION COMPLETA,GASOLINA REGULAR,1,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-010_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-19,MATERIALES,PENDIENTE,PRENSAESTOPA PLASTICA IP67 PG19 C/TUERCA PCG-PG19W,12,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-011_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-29,MATERIALES,PENDIENTE,"ABRAZADERA PARTIDA  DE 1"" -GALVANIZADOS",25,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-012_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-04,MATERIALES,ATENCION COMPLETA,CONECTOR TUBULAR T/MANGUITO CERRADO CU ESTAÑ P/EMPALME 16MM2 35KV,26,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-013_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-10,EQUIPOS,PENDIENTE,ANAQUELES INDUSTRIALES DE 2000mmx600mmx2600mm,5,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-014_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-13,MATERIALES,PENDIENTE,SEÑALÉTICA TOMACORRIENTE 220 VAC 4X7CM,7,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-015_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-18,SUB CONTRATOS,PENDIENTE,SERVICIO VYP - ELIMINACIÓN MATERIAL EXCEDENTE - COTIZACIÓN VPICE-NXCJM-SEKA-VI,1,excel,,
FOR-EKA-PRO-3_2023-305_REV03,4517146403,RQ-CJM018-016_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-19,MATERIALES,ATENCION COMPLETA,ESPUMA EXPANSIVA PARA RELLENOS SIKA BOOM 750ML,24,excel,,
FOR-EKA-PRO-3_2024-005_REV01,LOC-034.B.23.EKA,RQ-CJM06-001-2024 ,CONTROL SYSTEM INTEGRATION S.A.C.,REFINERIA CAJAMARQUILLA,,2024-03-05,GASTOS GENERALES,ATENCION COMPLETA,"CINTA MASKING TAPE 1""",22,excel,,
FOR-EKA-PRO-3_2024-005_REV01,LOC-034.B.23.EKA,RQ-CJM06-002-2024 ,CONTROL SYSTEM INTEGRATION S.A.C.,REFINERIA CAJAMARQUILLA,,2024-03-21,MATERIALES,PENDIENTE,"CABLE DE CONTROL GPT 18AWG, 300V, PVC, BLANCO",8,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-001,SAMAY,C.T. PUERTO BRAVO,,2024-02-21,EQUIPOS,ATENCION COMPLETA,MODEM CLARO,93,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-002,SAMAY,C.T. PUERTO BRAVO,,2024-03-14,EPPs,ATENCION COMPLETA,Visera de sol para casco protector,14,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-003,SAMAY,C.T. PUERTO BRAVO,,2024-03-04,EQUIPOS,,"LAPTOP NOTEBOOK HP 15.6"" FHD AMD RYZEN 5 4500U 2.3 / 4.0GHZ, 8GB DDR4-2666MHZ #SN: 5CD210673Y",12,excel,,
FOR-EKA-PRO-3_2024-013,4500009390,RQ-SMY01-004,SAMAY,C.T. PUERTO BRAVO,,2024-04-11,GASTOS GENERALES,,GUANTES G40 JACKSON,15,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-005,SAMAY,C.T. PUERTO BRAVO,,2024-05-27,CONSUMIBLES,,CASACA IMPERMEABLE AZUL P/DAMA C/ CINTA REFLECTIVA EKA  T/XS,18,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-007,SAMAY,C.T. PUERTO BRAVO,,2024-08-09,ECONOMATOS,PENDIENTE,CASACA IMPERMEABLE AZUL P/CABALLERO C/ CINTA REFLECTIVA EKA  T/XL,17,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-008,SAMAY,C.T. PUERTO BRAVO,,2024-09-09,GASTOS GENERALES,PENDIENTE,HUELLERO DACTILAR,9,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-009,SAMAY,C.T. PUERTO BRAVO,,2024-09-09,GASTOS GENERALES,PENDIENTE,ORGANIZADOR DE PAPELES 3 NIVELES,11,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-010,SAMAY,C.T. PUERTO BRAVO,,2024-09-25,CONSUMIBLES,ATENCION COMPLETA,"TRAJE TYVEK, TALLA L (SEGPRO 2000)",10,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-012,SAMAY,C.T. PUERTO BRAVO,,2024-10-16,EPPs,PENDIENTE,TAPONES  CON CORDONES  Y ESTUCHE 3M 1291 25db,11,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-013,SAMAY,C.T. PUERTO BRAVO,,2024-10-30,GASTOS GENERALES,PENDIENTE,"PAQUETE OFFICE 2024 , CAPACIDAD DE LA LAPTOP",15,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-014,SAMAY,C.T. PUERTO BRAVO,,2024-11-13,GASTOS GENERALES,PENDIENTE,PARLANTE PARA PC DE ESCRITORIO,16,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-002,SAMAY,C.T. PUERTO BRAVO,,2025-02-18,EPPs,PENDIENTE,GUANTES G40,8,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-003,SAMAY,C.T. PUERTO BRAVO,,2025-03-10,GASTOS GENERALES,PENDIENTE,HOJAS BOND,19,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-004,SAMAY,C.T. PUERTO BRAVO,,2025-03-24,GASTOS GENERALES,PENDIENTE,HOJAS BOND,22,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-005,SAMAY,C.T. PUERTO BRAVO,,2025-05-22,GASTOS GENERALES,PENDIENTE,HOJAS BOND,21,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-006,SAMAY,C.T. PUERTO BRAVO,,2025-06-17,GASTOS GENERALES,PENDIENTE,05 LAPICEROS DE COLOR  NEGRO,13,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-007,SAMAY,C.T. PUERTO BRAVO,,2025-07-09,GASTOS GENERALES,PENDIENTE,PAQUETES DE HOJAS BOND,24,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-008,SAMAY,C.T. PUERTO BRAVO,,2025-08-11,EPPS,PENDIENTE,GUANTES HYFLEX 11 840 T-8  ANSELL,8,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-009,SAMAY,C.T. PUERTO BRAVO,,2025-09-04,HERRAMIENTAS,PENDIENTE,3 KIT ANTIDERRAMES,10,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-010,SAMAY,C.T. PUERTO BRAVO,,2025-09-26,EPPs,PENDIENTE,POLO,15,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-011,SAMAY,C.T. PUERTO BRAVO,,2025-10-29,EPPS,PENDIENTE,SOBRELENTE CLARO  STARTEC,1,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-012,SAMAY,C.T. PUERTO BRAVO,,2025-11-10,GASTOS GENERALES,BOTIQUIN,01 BOTIQUIN,14,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-013,SAMAY,C.T. PUERTO BRAVO,,2025-11-21,GASTOS GENERALES,ATENCION COMPLETA,EXTINTOR DE 12 KG,3,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2025-015,SAMAY,C.T. PUERTO BRAVO,,2025-01-08,GASTOS GENERALES,PENDIENTE,"RESALTADOR COLOR AMARILLO , MARCA FABER CASTELL",15,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2026-001,SAMAY,C.T. PUERTO BRAVO,,2026-01-15,GASTOS GENERALES,PENDIENTE,AGUA OXIGENADA,12,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2026-002,SAMAY,C.T. PUERTO BRAVO,,2026-02-09,GASTOS GENERALES,PENDIENTE,03 GUANTES QUIRURGICOS  DE LATEX ESTERILES +03 APOSITO DE GASA + 01 TIJERA DE RESCATE DE BOTIQUIN,9,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2026-003,SAMAY,C.T. PUERTO BRAVO,,,,PENDIENTE,REVELADOR DE TENSION HIGH VOLTAGE,1,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2026-004,SAMAY,C.T. PUERTO BRAVO,,2026-02-27,EPPS,ATENCION COMPLETA,ZAPATO DIELECTRICO 18KV THOR STRONG T-41,1,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2026-005,SAMAY,C.T. PUERTO BRAVO,,2026-03-05,CONSUMIBLES,PENDIENTE,CINTAS 3M COLOR AMARILLO,12,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY01-2026-006,SAMAY,C.T. PUERTO BRAVO,,2026-03-16,EPPs,PENDIENTE,"PANTALON DE
  TRABAJO INGNIFUGO COLOR AZUL ATPV 14 CAL/CM2",1,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY02-2025-015,SAMAY,C.T. PUERTO BRAVO,,2025-01-18,GASTOS GENERALES,PENDIENTE,MUEBLE ARCHIVADOR DE OFICINA SIN PUERTAS DE 3 NIVELES,13,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY03-2025-015,SAMAY,C.T. PUERTO BRAVO,,2025-01-18,SUB CONTRATOS,PENDIENTE,REALIZAR MANTENIMIENTO DEL CPU DEL SUPERVISOR OPERATIVO,3,excel,,
FOR-EKA-PRO-3_2024-013,EKA.SMY.001,RQ-SMY04-2025-015,SAMAY,C.T. PUERTO BRAVO,,2025-02-11,GASTOS GENERALES,PENDIENTE,LAPICEROS COLOR AZUL,12,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-12,SUB CONTRATOS,ATENCION COMPLETA,"SUB CONTRATO CYM - COTIZACIÓN 221CYM2024 - SERVICIO DE INSTALACION DE TUBERIA DE 1"" EN TALLER CENTRAL , PARA HABILITACION DE NUEVOS EQUIPOS",1,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-14,MATERIALES,PENDIENTE,ROTULOS,1,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-13,EPPS,ATENCION COMPLETA,"ZAPATO DIELECTRICO, BOTIN BAJO S/ PASADOR ZSBE-21 T-41 - ISM",42,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-19,GASTOS GENERALES,PENDIENTE,TABLILLA PARA ESCRIBIR ,21,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-004_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-24,MATERIALES,PENDIENTE,CONDUCTOR ELECTRICO 1KV LIBRE HALOGENO 4G6MM2 NEGRO AFIRENAS X RZ1-K,27,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-005_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-27,EPPS,PENDIENTE,"OVERALL DRILL NARANJA C/ CINTA 3M 2"" C/ LOGO T-XL",1,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-006_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-07,MATERIALES,PENDIENTE,SIKADUR 32GEL-KID x 1 KG,3,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-14,MATERIALES,PENDIENTE,"TUBO PVC SAP 1"" X3MT",29,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-24,MATERIALES,PENDIENTE,"ADAPTADOR HEMBRA PVC SCH40 A  CONDUIT DE 1""",10,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-009_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-13,MATERIALES,PENDIENTE,EXTINTOR DE 6 KG - P-Q-S,3,excel,,
FOR-EKA-PRO-3_2024-017_REV04,4517151160,RQ-CJM015-010_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-17,MATERIALES,PENDIENTE,"BARRA DE COBRE DE 20 cm x 3/4"" x 1/4""",5,excel,,
